586,1992,145,"Howarth, M. K.","The ammonite family Hildoceratidae in the Lower Jurassic of Britain. ",1,"pp. 1-106, pls 1-16. ","Ammonites",,15,12,"Part 1 includes introductory matter, methods of classification, stratigraphy, biostratigraphy, discussion of the quantitative methods used, and an account of the extent of dimorphism in Hildoceratidae. Species of the harpoceratinid genera Protogrammoceras, Lioceratoides, Tiltoniceras, Eleganticeras and Cleviceras gen. nov. are described.","586.jpg",54,,
587,1992,145,"Doyle, P. ","The British Toarcian (Lower Jurassic) belemnites. ",2,"pp. 50-79, pls 18-28.","belemnites",22,12,10,"Part 2 includes descriptions of 13 species belonging to 5 genera (including Simpsonibelus gen. nov. and Brevibelus nom. nov.) of the Belemnitidae d'Orbigny; 3 species belonging to one genus of the Salpingoteuthididae fam. nov.; and one species belonging to one genus of the Belemnoteuthididae Zittel.","587.jpg",75,,
588,1992,145,"Watson, J. & Sincock, C. A.","British Bennettitales from the English Wealden",,"pp. 1-228, pls 1-23","Plants",48,17,14,"The stratigraphy and palaeogeography of the English Wealden and correlation with the German 'Wealden' are outlined. The status of the families Bennettitaceae and Cycadeoideaceae within the Order Bennettitales is reviewed. Bennettitalean form-genera of leaves, stems and reproductive organs are illustrated and discussed. 23 leaf species assigned to 7 genera; 8 female, 1 male and 2 uncertain reproductive organs; 6 scale leaf and 2 stem species; 4 cycadeoideaceous species with integral bisexual flowers are described. Organ genera attributed to the same plant and species common to England, Germany and the U.S.A. are listed.","588.jpg",64,,
589,1992,146,"Loydell, D. K.","Upper Aeronian and Lower Telychian (Llandovery) graptolites from western Mid-Wales. ",1,"pp. 1-55, pl. 1","Graptolites",18,10,8,,,98,,
590,1992,146,"Howarth, M. K.","The ammonite family Hildoceratidae in the Lower Jurassic of Britain.",2,"pp. 107-200, pls 17-38","Ammonites",,15,12,,,18,,
591,192,146,"Kelley, S. R. A.","Bivalvia of the Spilsby Sandstone and Sandringham Sands (late Jurassic - early Cretaceous) of eastern England. ",2,"pp. 95-123, pls 21-27","Bivalves",22,12,10,,,65,,
592,1993,147,"Loydell, D. K.","Upper Aeronian and Lower Telychian (Llandovery) graptolites from western Mid-Wales. ",2,"pp. 56-180, pls 2-5","Graptolites",35,12,10,"Part 2 concludes the description of the diplograptids, including Metaclimacograptus, 'Climacograptus', Pseudoplegmatograptus, Pseudoretiolites and Dabashanograptus. The monograptid genera Pristiograptus, Stimulograptus, Spirograptus, Streptograptus, Pseudostreptograptus, Monograptus, Torquigraptus (gen. nov.), Oktavites, Rastrites and Paradiversograptus are described, including 5 new species.","592.jpg",135,,
593,1993,147,"Smith, A. B. & Wright, C. W. ","Bntish Cretaceous Echinoids. Part 3, Echinothoroida. Stirodonta 2 (Hemicidaroida, Arbacioida and Phymosomatoida, part 1",3,"pp. 199-267, pls 73-92","Echinoderms",36,12,10,"Part 3 continues the description of regular euechinoids belonging to the Stirodonta. The classification of Hemicidaroida is revised, including the new family Pseudocidaridae nov., and the single Cretaceous species of Hemicidaris is described. The Arbacioida, including the new family Glyphopneustidae, are revised and the two species of British Acropeltidae, both belonging to the genus Goniopygus, are described. The classification of Phymosomatoida is discussed, including the families Phymosomatidae, Glyphocyphidae, Emiratiidae, Diplopodiidae nov. and Heterodiadematidae nov. The genera Trochotiara, Tiaromma, Tetragramma, Polydiadema, Allomma and Glyphocyphus, comprising 12 British species, are described. One new species, Allomma wrighti, is described from the Cenomanian.","593.jpg",109,,
594,1994,148,"Sutherland, S. J. E.","Ludlow chitinozoans from the type area and adjacent regions",,"pp. 1-104, pls 1-18","Chitinozoans",43,14,11,"Chitinozoans from the Ludlow Series of Shropshire and Herefordshire (England) are described. Collections comprise 13 genera and 42 species including one new genus, Vinnalochitina and 10 new species: Vinnalochitina granosa, Eisenackitina toddingensis, Cingulochitina gorstyensis, Belonechitina mortimeremsis, Conchitina rudda, Ancyrochitina gogginensis, Ancyrochitina narcissa, Angochitina milleri, Gotlandochitina dinhamensis, Gotlandochitina swifti. A detailed biostratigraphy has permitted a greater biostratigraphical resolution than was previously possible using chitinozoans. The biological affinities of the group and their palaeoenvironmental significance are considered. The chitinozoan assemblages recovered from the type Ludlow Series are compared with those from coeval global sections.","594.jpg",123,,
595,1994,148,"Kennedy, R. J.","British Devonian trilobites. ",1,"pp. 1-33, pls 1-5","Trilobites",29,10,8,"Part 1 deals with the families Styginidae, Harpetidae, Lichidae, Odontopleuridae, Cheiruridae and Homalonotidae. 16 named species are described, with a further 10 forms under open nomenclature. Ceratarges is recognized for the first time in Britain, along with the continental species Arduenella mailleuxi and Digonus ornatus disornatus. Leonaspis, otherwise confined to the Silurian in Britain, is recorded from the Lower Middle Devonian of South Devon.","595.jpg",166,,
596,1994,148,"Wakefield, M. I.","Middle Jurassic (Bathonian) Ostracoda from the Inner Hebrides, Scotland",,"pp. 1-90, pls 1-11","Ostracods",41,13,10,"The ostracod fauna of the Great Estuarine Group (Bathonian, Middle Jurassic) of the Inner Hebrides, Scotland, comprises 41 species (25 new and 11 in open nomenclature) assigned to 16 genera (including two new, Fronslarvata and Hebatacythere) in seven families. The ostracods were collected from 165 samples in 13 sections. The stratigraphical and geographical distribution of the ostracods is discussed.","596.jpg",44,,
597,195,149,"Donovan, S. K.","Pelmatozoan columnals from the Ordovician of the British Isles. ",3,"pp. 115-193, pls 14-26","Echinoderms",38,13,10,"In part 3, and an addendum to parts 1 and 2, 4 genera and 4 species of crinoid, and 18 morphogenera (7 new) and 87 morphospecies (81 new, including those left in open nomenclature) of pelmatozoan columnal are described. Columnals with 5-fold symmetry are a particularly common component of the Ordovician fauna of the British Isles, ranging from Arenig to Ashgill, but few taxa are widespread.","597.jpg",90,,
598,195,149,"Swift, A.","Conodonts from the Late Permian and Late Triassic of Britain",,"pp. 1-80, pls 1-6","Conodonts",34,13,10,"The following species of conodont have been recovered from English Zechstein (EZ) rocks: Merrillina divergens (Bender & Stoppel), Merrillina sp., Mesogondolella phosphoriensis (Youngquist, Hawley & Miller), ?Mesogondolella phosphoriensis, Xaniognathus abstractus (Clark & Ethington), Xaniognathus spp. and Prioniodina? sp. One element remains unassigned. Horizons yielding Mesogondolella phosphoriensis and Merrillina divergens correlate with sequences containing the same species in North America and Asia, and with Zechstein beds in Europe. Elements recovered from British Late Triassic sequences are referred to Misikella posthernsteini Kozur & Mock, Misikella coniformis nom. nov., Chirodella verecunda sp. nov. and Prioniodina? spp. Misikella posthernsteini allows correlation with sequences in Europe, North America and the Far East. Thermal maturation levels are low in the Late Permian and very low in the Late Triassic. Both British Permian and Triassic conodont faunas responded to environmental changes. Late Triassic forms are amongst the last known in the conodont record, are extremely small and may be vestigial.","598.jpg",80,,
599,195,149,"Wright, C. W. & Kennedy, W. J.","The Ammonoidea of the Lower Chalk. ",4,"pp. 295-319, pls 87-94","Ammonites",29,10,8,,,120,,
600,1996,150,"Strachan, I","A bibliographic index of British graptolites Graptoloidea). ",1,"pp. 1-40","Graptolites",18,8,6,"The systematic list of species recorded from Britain is continued and brought up to date. Emendations to the plates, text-figures and localities in Elles & Wood (1901-18) are included as is a full bibliography.","600.jpg",111,,
601,1996,150,"Wright, C. W. & Kennedy, W. J.","The Ammonoidea of the Lower Chalk. ",5,"pp. 320-403, pls 95-124","Ammonites",45,15,12,,,70,,
602,1996,150,"Smith, A. B. & Wright, C. W. ","British Cretaceous echinoids. Part 4, Stirodonta 3 and Camarodonta",4,"pp. 286-341, pls 93-114","Echinoderms",45,15,12,"Part 4 completes the description of the regular echinoids from the British Cretaceous. Twelve species of Phymosomatidae are described, belonging to the genera Phymosoma and Gauthieria, including one new species Phymosoma paynei. The placement of the genus Cottaldia is discussed and the two species assigned to this genus described. There are nine species assigned to the Camarodonta, placed in the genera Glyptocyphus, Echinocyphus and Zeuglopleurus. Two of these are described as new species: Echinocyphus intermedius and Zeuglopleurus dictyopleuroides.","602.jpg",77,,
603,1997,151,"Strachan, I","A bibliographic index of British graptolites Graptoloidea). ",2,"pp. 41-155","Graptolites",35,13,10,"The systematic list of species recorded from Britain is continued and brought up to date. Emendations to the plates, text-figures and localities in Elles & Wood (1901-18) are included as is a full bibliography.  A brief account of the history of research on graptolites in Britain is given with some new information on the genesis of Elles & Wood's Monograph. Notes on species described from British material before 1900 but not appearing in the Monograph are given. The systematic list of species recorded from the British Isles is brought up to date and most references to material figured from Britain are included in synonymies. References to foreign occurrences of all these species are noted briefly.","603.jpg",120,,
604,1997,151,"Paul, C. R. C.","British Ordovician Cystoids. ",3,"pp. 153-213, pls 27-33","Echinoderms",36,13,10,"In part 3, 4 genera (including one new subgenus) and 16 species (3 new, 5 unnamed) of fistuliporite Rhombifera, and 3 newly discovered diploporite cystoids (1 new genus, 2 new species), are described. British fistuliporite cystoids are confined to the Caradoc and Ashgill series. Fistuliporites had meric stems and were medium to high-level suspension feeders. They lack an organized plate arrangement in the theca and passed body fluids through their rhombs for respiratory gas exchange.","604.jpg",102,,
605,1997,151,"Curtis, N. J. & Lane, P. D.","The Llandovery trilobites of England and Wales. ",1,"pp. 1-50, pls. 1-30","Trilobites",32,13,10,"Trilobites belonging to the Styginidae, Illaenidae, Proetidae, Aulacopleuridae, Harpetidae, Raphiophoridae, Cheiruridae, Encrinuridae, Staurocephalidae, Calymenidae, and Homalonotidae are described from the Llandovery of England and Wales. 51 species group taxa (three of which are described as new species), are assigned to 26 genera, of which two (Elimaproetus and Dekalymene) are new.","605.jpg",123,,
606,1997,151,"Reid, R. E. H.","The Upper Cretaceous Hexactinellida of Great Britain and Northern Ireland. ",5,"title-page, contents and index","Sponges",8,2,1,,,110,,
607,1998,152,"Williams, N. & Siveter, D. J.","British Cambrian and Tremadoc bradoriid and  phosphatocopid arthropods",,"pp. 1-49, pls 1-6","Ostracods",35,12,10,"Bradoriid and phosphatocopid arthropods occur throughout the Cambrian and Tremadoc of Britain, most abundantly in the Welsh Borderland, Warwickshire and South Wales. Families Beyrichonidae, Bradoriidae, Falitidae, Hesslandonidae, Hipponicharionidae, Svealutidae and Vestrogothiidae are represented. The total known fauna comprises 15 genera and 30 species (including Veldotron rushtoni sp. nov. and 12 species described under open nomenclature). The species 'Leperditia' solvensis, 'Entomis' buprestis and 'Dielymella' praecox are of uncertain affinity. Most British bradoriid and phosphatocopid species are shortranging and have only local geographical occurrence but a few species have intercontinental biostratigraphical value, being coeval in Canada, Britain and Scandinavia. Provinciality of the British bradoriid and phosphatocopid faunas supports the notion of an Iapetus Ocean in the Cambrian; several genera and species common to palaeocontinental Avalonia and Baltica are absent from coeval Laurentian faunas but some elements of the British bradoriid fauna appear to have been cosmopolitan. The bradoriid and phosphatocopid faunas of Britain occur as marine assemblages of low diversity and were probably mostly benthic or nekto-benthic.","607.jpg",64,,
608,1998,152,"Curtis, N. J. & Lane, P. D.","The Llandovery trilobites of England and Wales.",2,"pp. 51-101, pls. 4-12","Trilobites",37,13,10,"In Part 2, trilobites belonging to the Calymenidae, Homalonotidae, Phacopidae, Dalmanitidae, Synphoriidae, Calmoniidae, Lichidae, Odontopleuridae, and Miraspididae are described from the Llandovery of England and Wales. 36 species-group taxa (4 new species), are assigned to 23 genera, of which 3 (Dekalymene, Bessazoon and Neolichas) are new. The stratigraphical occurrence of the taxa is illustrated.","608.jpg",130,,
609,1998,152,"Histon, K.","A revision of A. H. Foord’s monograph of Irish Carboniferous nautiloid cephalopods (1897-1901). ",1,"pp. 1-62, pls 1-7","Cephalopods",38,14,10,"This work is primarily a systematic revision of the A. H. Foord Collection of Irish Carboniferous nautiloids described in the Palaeontographical Society Monograph Carboniferous Cephalopoda of Ireland (1897-1901). Systematic descriptions of eighteen genera and thirty-eight species from the Ormoceratidae, Carbactinoceratidae, Orthoceratidae, Geisonoceratidae, Pseudorthoceratidae, Cycloceratidae, Oncoceratidae and the Poterioceratidae are given. The original specific descriptions have been revised using both internal and external features. Four new species are described: Ormoceras foordianum, Mooreoceras gracile, Dolorthoceras? cracente, Cayutoceras hollandi. The material studied is widely distributed in the Lower Carboniferous of Ireland, ranging from Courceyan to Brigantian in age. The greatest diversity and abundance of nautiloids occurred in the Late Courceyan to Chadian in association with the Waulsortian Reefs.","609.jpg",104,,
610,1999,153,"Sutton, M. D., Bassett, M. G. & Cherns, L.","Lingulate brachiopods from the Lower Ordovician of the Anglo-Welsh Basin. ",1,"pp. 1-60, pls 1-8","Brachiopods",40,15,10,,,270,,
611,1999,153,"Histon, K.","A revision of A. H. Foord’s monograph of Irish Carboniferous nautiloid cephalopods (1897-1901). ",2,"pp. 63-129, pls 8-18","Cephalopods",43,15,10,,,260,,
612,1999,153,"Smith, A. B. & Wright, C. W. ","British Cretaceous echinoids. Part 5, Holectypoida, Echinoneoidea",5,"pp. 342-390, pls 115-129","Echinoderms",47,20,12,"Part 5 commences the description of the irregular echinoids from the British Cretaceous. Four genera (Anorthopygus, Coenholectypus, Discoides and Camerogalerus) and seven species of Holectypoida are described. The new subfamily Coenholectypinae is erected. Four genera (Globator, Conulus, Galerites and Rostrogalerus), and nine species of Echinoneoida are described.","612.jpg",200,,
613,2000,154,"Sutton, M. D., Bassett, M. G. & Cherns, L.","Lingulate brachiopods from the Lower Ordovician of the Anglo-Welsh Basin. ",2,"pp. 61-114, pls 9-23","Brachiopods",48,20,12,"Part 2 of this monograph of lingulate brachiopod faunas from Tremadoc, Arenig, Llanvirn and Llandeilo rocks of the Anglo-Welsh Basin concludes with the descriptions of 34 species (17 new), 17 genera (4 new) and 10 families; Aipyotreta, Bathmoleca, Eopaterula, and Tarphyteina are the new genera.","613.jpg",273,,
614,2000,154,"Hodges, P. ","The early Jurassic Bivalvia from the Hettangian and Lower Sinemurian of south-west Britain.",,"pp. 1-64, pls 1-6","Bivalves",40,15,10,"In Part 1, the carly Jurassic bivalves from the Hettangian and Lower Sinemurian stages of south-west Britain are described. Sections on the history of research, stratigraphy, localities, conventions and techniques are included and a new concept of the type population is presented. The systematics section contains descriptions of 6 species assigned to the subclass Palaeotaxodonta including the genera Palaeonucula, Dacryomya, Palaeoneilo, Rollieria and Ryderia and 6 species assigned to the subclass Isofilobranchia including Myoconcha (Myoconcha), Myoconcha (Modiolina), Modiolus (Modiolus), Modiolus (Cyranus) subgen. nov. and Inoperna including I. lilliputensis sp. nov.","614.jpg",260,,
615,2000,154,"Smith, A. B. & Wright, C. W. ","British Cretaceous echinoids. Part 6, Neognathostomata (cassiduloids)",6,"pp. 391- 439, pls 130-138","Echinoderms",40,15,10,,"615.jpg",198,,
616,2001,155,"Mullins, G. L.","Acritarchs and prasinophyte algae of the Elton Group, Ludlow Series, of the type area.",,"pp. 1-154, pls 1-18","Acritarchs",90,25,20,"The acritarchs and prasinophyte algae of the Elton Group, Ludlow Series, of the Ludlow type area, Shropshire, are described. This monograph details 44 genera and 100 taxa of specific or subspecific rank, including 13 new species. 31 taxa are described under open nomenclature, 6 new combinations are proposed, and the diagnoses of 15 species and 2 genera (Melikeriopalla and Psenotopus) are emended. Glyptosphaera is classified as a prasinophyte alga herein, and a neotype is designated for the type species of Dictyotidium. New, local, biostratigraphical schemes are defined for the prasinophyte algae (Glyptosphaera helterskelter Biozone and Cymatiosphaera mortimerensis Biozone) and the acritarchs (Gorgonisphaeridium? listeri listeri Biozone and Ammonidium ludloviense Biozone).","616.jpg",237,,
617,2001,155,"Ausich, W. I. & Sevastopulo, G. D.","The Lower Carboniferous (Tournaisian) crinoids from Hook Head, County Wexford, Ireland.",,"pp. 1-137, pls 1-13","Echinoderms",80,25,20,"The Lower Carboniferous (late Tournaisian) crinoid fauna from the Hook Head Formation at Hook Head, Co. Wexford, Ireland, is revised. The Hook Head crinoid fauna is composed of 43 species assigned to 25 genera plus five taxa left in open nomenclature, and it is essentially one of the same faunas studied by J. S. Miller in 1821 when he described the Crinoidea as a distinct group. Seven new genera (Borucrinus, Erincrinus, Fiannacrinus, Gaelicrinus, Iotacrinus, Maevecrinus and Thinocrinus) and 11 new species are described. Type species for some of Miller's genera are revised, which has importance for the fundamentals of the classification of the Crinoidea. Neotypes are established for eight species, including Actinocrinites triacontadacylus Miller, Cyathocrinites planus Miller, Playcrinites granulatus Miller, P. laevis Miller, and P. striatus Miller. Lectotypes are established for Fiannacrinus quinquangularis and Iotacrinus dorsatus.","617.jpg",162,,
618,2003,156,"Candela, Y.","Late Ordovician brachiopods of the Bardahessiagh Formation of Pomeroy, Ireland",,"pp. 1-95, pls 1-12","Brachiopods",80,25,20,"In part 3, the final part, some 45 taxa belonging to the Strophomenacea, Chilidiopsiacea, Rhynchonellacea,
Porambonitacea, Atrypacea and Athyridacea are described; included are Palaeocarrickella new genus, Kiaeromena
(Scotokiaeromena) new subgenus, 6 new species and 2 new subspecies; 7 are described under open nomenclature. In total, over 160 species have been documented in all three parts of the monograph.
","618.jpg",208,,
619,2003,156,"Smith, A. B. & Wright, C. W. ","British Cretaceous Echinoids. Part 7, Atelostomata, 1, Holasteroida",7,"pp. 440-568, pls 139-182","Echinoderms",100,35,30,"Part 7 describes the British fauna of Cretaceous irregular echinoids of the order Holasteroida. Holasteroids are heart urchins with a stretched apical disc in which the anterior and posterior genital plates are separated by intercalated ocular plates 11 and IV. They have either meridosternous or metasternous plastron plating. In the British Cretaceous they first appear in the Aptian and one genus, Pseudholaster, is moderately diverse in the sand facies of the Lower Cretaceous. Generic diversity increases in the chalk facies, where representatives of 12 genera are found. In total 48 species and 14 genera or subgenera are dealt with. Three new genera are established, Protocardiaster, Plesiohemipneustes and Crassiholaster, and eight new species are described, Pseudholaster caseyi, P. depressus, P. blackdownensis, Cardiaster protoplanus, Plesiocorys (Plesiocorys) transiens, P. (P.) basiprocta, Infulaster praecursor and Lampadocorys ennisi.","619.jpg",209,,
620,2004,157,"White, D. E. & Yang Shengwu","British Ordovician tabulate corals. ",,"pp. 1-144, pls 1-30","Corals",95,35,30,"Of the 13 families of tabulate corals represented in the Ordovician successions of South and North Wales, Lake District, Northwest Yorkshire, Gross Fell and Southwest Scotland, three (Cryptolichenariidae, Lichenariidae, Paleoalveolitidae) are exclusive to the Caradoc Series, being the oldest tabulate corals recorded from Britain, five (Favositidae, Proheliolitidae, Proporidae, Sibiriolitidae, Taeniolitidae) are exclusive to the Ashgill Series, while the remaining five (Billingsariidae, Coccoserididae, Halysitidae, Syringophyllidae, Tetradiidae) are represented in both the Caradoc and Ashgill series. The total known fauna consists of 26 genera, of which Elkanpora and Girvanopora are new. Of the 63 species and subspecies, two are described under open nomenclature and 25 are new. The palaeogeographical distribution of these tabulate corals was affected by the separation of the Laurentia and Avalon palaeocontinents in Caradoc and Ashgill times, the lapetus Ocean acting as a barrier that prevented the mixing of their coral faunas.","620.jpg",236,,
621,2004,157,"Snell, J. ","Bryozoa from the Much Wenlock Limestone Formation (Silurian) of the West Midlands and Welsh Borderland. ",,"pp. 1-136, pls 1-12","Bryozoans",95,35,30,"The Bryozoa of the Much Wenlock Limestone Formation (Homerian Stage, Wenlock, Silurian) in the West Midlands and Welsh Borderland have been known for approximately 150 years, but until now, remained poorly studied and little understood. In total, 26 genera and 47 species, representing all five orders of the Class Stenolaemata (Cryptostomata, Cyclostomata, Cystoporata, Fenestrata and Trepostomata), were identified and complete systematic diagnoses and descriptions of these bryozoans are presented for the first time. Two taxa, Reteporina psygma and Favositella texturata, are new. An identification key to the species is provided as an appendix.","621.jpg",203,,
622,2005,158,"Watson, J. & Cusack, H. A.  ","Cycadales of the English Wealden",,"pp. 1-189, pls 1-10","Plants",130,45,40,"Cycadales in the English Wealden fossil flora are revised and attributed to about 34 species. The geological and evolutionary history of fossil cycads and the nature of extant cycads are outlined. Short reviews summarise the geological setting and previous work on the Wealden flora. 16 leaf species, 12 of them new, are assigned to 8 existing form-genera and one newly erected leaf genus; 4 new species of scale-leaves. A new species of megasporophyll, a new female cone species with ovules, a male cone species containing pollen and 2 large trunk species are described as named species. Nine types of isolated seeds are distinguished and described. The morphology and cuticular anatomy of extant cycad organs, selected for their similarity to the fossil species, are described, figured and compared to their Wealden counterparts. Reconstructions are presented for the leafy shoot of Nilssonia, the female cone Zamiostrobus, and the male cone Androstrobus.","622.jpg",265,,
623,2005,158,"Evans, D. H.","The Lower and Middle Ordovician cephalopod faunas of England and Wales",,"pp. 1-81, pls 1-6","Cephalopods",70,25,20,"The cephalopods of the Lower and Middle Ordovician of England and Wales are described and referred to twenty-four taxa across sixteen genera, of which six (Castelloceras, Cyclorangeroceras, Moridunoceras, Saloceras, Sacerdosoceras and Semiannuloceras) are new. Twelve named species are described, five of which (Castelloceras arennigense, Cyclorangeroceras blakei, Moridunoceras castelli, Sacerdosoceras promus and Semiannuloceras abbeyense) are new. As a consequence of small sample sizes and poor preservation, the remaining species are treated in open nomenclature. Two new families (Polymeridae and Rangeroceratidae) are proposed. The fauna contains members of the Orthoceratoidea that are earlier than those described from other parts of the world and throw light on the early development of this group.","623.jpg",366,,
624,2006,159,"Harper, D. A. T.","Brachiopods from the Upper Ardmillan succession (Ordovician) of the Girvan district, Scotland",3,"pp. 129-187, pls 23-33","Brachiopods",70,35,25,"In part 3, the final part, some 45 taxa belonging to the Strophomenacea, Chilidiopsiacea, Rhynchonellacea, Porambonitacea, Atrypacea and Athyridacea are described; included are Palaeocarrickella new genus, Kiaeromena (Scotokiaeromena) new subgenus, 6 new species and 2 new subspecies; 7 are described under open nomenclature. In total, over 160 species have been documented in all three parts of the monograph.","624.jpg",398,,
625,2006,159,"Barras, C.","British Jurassic irregular echinoids",,"pp. 1-273, pls 1-14","Echinoderms",130,50,35,"The taxonomy of the British Jurassic irregular echinoids is revised and updated from that given by T. Wright between 1857 and 1878. There is emphasis on cross-correlation with material from continental Europe. The British Jurassic fauna comprises 33 species in 17 genera. One new genus (Pronucleolites) and two new species (Galerolpygus parviphyllus and 'Pronucleolites crickleyensis) are described. A new cladistic analysis, incorporating all of the British taxa, provides a well-resolved phylogeny for early irregular echinoids.","625.jpg",333,,
626,2008,160,"Nikolaeva, S. V. ","The Carboniferous ammonoids from the Gilbertson collection described by John Phillips",,"pp. 1-70, pls 1-17","Cephalopods",90,90,45,"Carboniferous ammonoids purchased by the Zoology Department of the British Museum in 1841 from W Gilbertson and presently housed in the Palaeontology Department of the Natural History Museum, London were the core material for the ammonoid descriptions in ""Illustrations of the Geology of Yorkshire. Volume 2"" (Phillips, 1836). Phillips' monograph contained a geological map, sections of outcrops, systematic descriptions and plates of fossils from the Mountain Limestone District in Yorkshire. Phillips' descriptions were much abbreviated, while his original illustrations were pencil and ink drawings. Lack of information on the type species described by Phillips made their identifications in Carboniferous faunas for over 150 years uncertain. Re-examination of ammonoids from the Gilbertson Collection revealed that the type specimens contained in the collection after being re-described and re-figured provide much additional information. There are 182 specimens representing 35 species (3 holotypes, 15 lectotypes, and 58 paralectotypes), the identity of which was confirmed as a result of this study. Examination of Phillips' original drawings and notes in the Library of Oxford University Museum of Natural History and their comparison with the material from the Gilbertson Collection revealed that some illustrations based on specimens from the Gilbertson Collection were omitted from the final publication. These specimens are here re-described and illustrated, and their status as types is confirmed.","626.jpg",346,,
627,2008,160,"Sadleir, R., Barrett, P. M. & Powell, H. P.","The anatomy and systematics of Eustreptospondylus oxoniensis, a theropod dinosaur from the Middle Jurassic of Oxfordshire, England",,"pp. 1-82, pls 1-20","Dinosaurs",110,110,55,"Recent work on theropod phylogeny has concentrated on the interrelationships of taxa that lie close to the ancestry of birds (coeltirosaurs), whereas only a small number of studies have investigated the evolution of more primitive theropods (e.g. basal tetanurans). Ghost lineages implied by theropod phylogenies suggest that the Middle Jurassic was an important time in tetanuran evolution, witnessing the initial radiation and diversification of the clade. However, Middle Jurassic theropod specimens are rare and often incomplete.The holotype c specimen of Eustreptospondylus oxoniensis, from the Middle Oxford Clay (upper Callovian) of Oxfordshire, England, represents the most complete Middle Jurassic theropod specimen from Europe. This taxon therefore has the potential to shed much needed light on basal tetanuran evolution at a critical time in the clade's history. Although several previous authors considered the anatomy and systematics of Eustreptospondylus, none of these accounts provided a comprehensive description and their utility is therefore limited. Here, we provide a detailed redescription of Eustreptospondylus and confirm its phylogenetic position as a basal member of Spinosauroidea. The taxon exhibits several anatomical features that appear to he incipient versions of the highly specialized character states found in more derived members of the clade (e.g. development of the premaxillary/maxillary embayment). The results of this work also suggest that Spinosauroidea may have originated in the Middle Jurassic of Europe, later dispersing to Gondwana.","627.jpg",329,,
628,2008,161,"Vandenbroucke, T. R. A. ","Upper Ordovician chitinozoans from the British historical type areas and adjacent key sections",,"pp. 1-113, pls 1-31","Chitinozoans",85,85,42.5,"Recent developments in chronostratigraphical procedure and new biostratigraphical insights have necessitated revision of the Ordovician System's chronostratigraphy. As a part of this process, the chitinozoan assemblages from the historical type areas of the British Caradoc and Ashgill Series are described, and the first Upper Ordovician chitinozoan biozonation for British Avalonia is established. The historical Caradoc and Ashgill type sections in the Anglo-Welsh basin yield important chitinozoan assemblages; these data are supplemented with information from other British key sections with accurate graptolite control. As a result, the established chitinozoan biozonation for British Avalonia is tied closely to the British chronostratigraphical framework and graptolite biostratigraphy. This volume provides systematic descriptions of the chitinozoan taxa recovered from the sections studied during this biozonation project in the UK, comprising 23 genera and 131 species, of which five are new: Acanthochitina latebrosa, Acanthochitina pudica, Belonechitina brittanica, Hercochitina frangiata and Spinachitina katherinae.","628.jpg",281,,
629,2008,161,"Cocks, L. R. M.","A revised review of British Lower Palaeozoic brachiopods ",,"pp. 1-276, pls 1-10","Brachiopods",125,125,62.5,"All brachiopod species described from the Lower Palaeozoic of Great Britain and Ireland are listed in an appropriate genus and arranged within an updated stratigraphical framework and also within the much-changed classification recently published in the revised edition of the Treatise on Invertebrate Paleontology. The type specimen museum registration number, the stratigraphical horizon and the geographical locality for each species are given, with National Grid References for Great Britain (but not Ireland) where possible. Lower Palaeozoic brachiopods which have been described and illustrated since 1960, but only identified to genera, are also listed (apart from those in more general literature). 1501 taxa are discussed, of which 1075 are species and subspecies considered valid, 231 are in open nomenclature, 152 are synonyms, 34 are nomina dubia and nine belong to other phyla (although originally described as brachiopods). More than a hundred holotypes or lectotypes of species originally erected some years ago are figured, many of which are photographed for the first time. No new taxa are published here.","629.jpg",220,,
630,2008,162,"Smith, A. B. & Wright, C. W. ","British Cretaceous echinoids. Part 8. Atelostomata, 2. Spatangoida (1)",8,"pp. 569-635, pls 183-209","Echinoderms",90,90,45,"This part provides descriptions for all British Cretaceous spatangoids other than those belonging to the family Micrasteridae. Twenty-three species belonging to the genera Toxaster, Heteraster, Miotoxaster, Pliotoxaster, Hemiaster, Bolbaster, Mecaster, Leymeriaster, Periaster and Epiaster are covered.  A further five species are left in open nomenclature. Five of these genera (Miotoxaster, Pliotoxaster, Mecaster, Leymeriaster and Periaster) have not been recorded from Britain before.  Four new species are described: Heteraster hemiheterus sp. nov., Pliotoxaster angustisulcus sp. nov., Hemiaster anisopetalus sp. nov. and Epiaster brevipetalus sp. nov.  New plating diagrams are provided for most species. ","630.jpg",208,,
